category,city,email,name,phones,products,site,social
Чёрный металлопрокат,Тульская область,,НоваМет,+7 (902) 900-94-94,,novamet71.ru,"https://viber.click/89509032262,https://vk.com/novamet71,https://wa.me/89509032262"
Чёрный металлопрокат,Тульская область,,"Мега Металл, Склад",+7 (4872) 71-09-69,,metall-tula.ru,
Чёрный металлопрокат,Тульская область,,Вторчермет НЛМК Запад,+7 (999) 796-88-77,,www.uvchm.ru,
Чёрный металлопрокат,Тульская область,,Стандартметалл,+7 (4872) 71-75-67,,стдмет.рф,"http://vk.com/club134920733,https://www.facebook.com/groups/382808565386844/"
Чёрный металлопрокат,Тульская область,,Газметаллпроект,+7 (48751) 5-66-33,,tk-gazmet.ru,
Чёрный металлопрокат,Тульская область,,Прием металла,+7 (953) 428-35-46,,,https://vk.com/priemlomatula
Чёрный металлопрокат,Тульская область,,Газметаллпроект,+7 (4872) 52-64-58,,tk-gazmet.ru,
Строительные материалы,Тульская область,,Строй-Ка,+7 (953) 959-59-35,,,
Строительные материалы,Тульская область,,Бобёр,+7 (48761) 2-36-61,,www.bober71.ru,
Чёрный металлопрокат,Тульская область,,Тулачермет,+7 (4872) 45-60-55,,www.tulachermet.ru,http://vk.com/tulachermet
Строительные материалы,Тульская область,,Леруа Мерлен,8 (800) 700-00-99,,tula.leroymerlin.ru,"https://ok.ru/leroymerlin,https://twitter.com/_LeroyMerlin,https://vk.com/leroy_merlin,https://www.facebook.com/LeroyMerlinRussia,https://www.instagram.com/leroymerlin_tula/,https://www.youtube.com/user/LeroyMerlinRu"
Строительные материалы,Тульская область,,Стройальянс,+7 (48731) 5-93-76,,,
Строительные материалы,Тульская область,,КрепЦентр,+7 (909) 261-04-36,,,
Строительные материалы,Тульская область,,СтройЕвроСоюз,+7 (48762) 3-71-49,,stroievro.ru,
Строительные материалы,Тульская область,,Домус,,,,
Строительные материалы,Тульская область,,Novobaza.ru -1,8 (800) 770-04-44,,www.novobaza.ru,https://wa.me/79056229433
Строительные материалы,Тульская область,,Данила Мастер,8 (800) 600-81-01,,www.danilamaster.net,
Строительные материалы,Тульская область,,ОБИ,+7 (4872) 25-27-45,,www.obi.ru,"http://vk.com/obiru,https://www.facebook.com/obirussia,https://www.instagram.com/obi.russia/,https://www.youtube.com/channel/UCW9EvxjrRSCKC6AE3Lt_uMA"
Торгово-производственная компания,Тульская область,,Россини,8 (800) 700-89-08,,rossini71.ru,https://www.instagram.com/rossini71
Торгово-производственная компания,Тульская область,,Узловский молочный комбинат,+7 (961) 263-53-12,,,https://facebook.com/uzmolkom
Торгово-производственная компания,Тульская область,,Завод Бытовых Холодильников Дон,+7 (48745) 6-10-00,,don-frost.ru,
Торгово-производственная компания,Тульская область,,Биофуд,+7 (48746) 4-73-28,,kbg-food.ru,http://vk.com/club16959879
Торгово-производственная компания,Тульская область,,Тульский винокуренный завод 1911,+7 (4872) 71-71-56,,investpartner.ru,
Торгово-производственная компания,Тульская область,,АО Пластик,+7 (48731) 2-47-31,,oaoplastic.ru,"http://youtube.com/channel/UCV7TvK3IYzXPjEaK8zmraqg,https://www.facebook.com/oaoplastic.ru"
Торгово-производственная компания,Тульская область,,Тульский завод полиэтиленовых труб,8 (800) 555-92-57,,tz-pt.ru,
Торгово-производственная компания,Тульская область,,Торгово-производственная компания,+7 (48762) 2-99-10,,rumyashka.ru,
Торгово-производственная компания,Тульская область,,Торговая промышленная компания,+7 (48762) 3-46-49,,tpcompany.ru,"https://twitter.com/ZhKgulAfIn7SNB9,https://vk.com/public199116657"
Строительная компания,Тульская область,,СтройМаркет,8 (800) 500-54-22,,длястроителей.рф,"https://ok.ru/dlyastroiteley,https://twitter.com/DlyaStroiteley,https://viber.click/88005005422,https://vk.com/dlyastroiteley,https://www.facebook.com/ДляСтроителейрф-757395404646588/?modal=admin_todo_tour,https://www.instagram.com/dlyastroiteley/,https://www.youtube.com/user/DeveliusEstate/featured?view_as=subscriber"
Строительная компания,Тульская область,,Новомосковский строитель,+7 (48762) 9-99-42,,www.novo-stroy.su,"http://youtube.com/channel/UC8iLs3oCywL170CXvHYkrEg,https://vk.com/isknovomoskovskistroitel"
Строительная компания,Тульская область,,СК Эволюция,+7 (902) 900-01-01,,remont-otdelka71.ru,"https://vk.com/skevolution71,https://www.instagram.com/sk_evolution71"
Строительная компания,Тульская область,,ГК ТулаСтрой,+7 (910) 551-11-92,,gktulastroy.ru,
Строительная компания,Тульская область,,Строительная компания Строй-Дело,+7 (961) 262-55-03,,www.stroi-delo.ru,
Строительная компания,Тульская область,,ИнкорСтрой,+7 (953) 951-40-56,,inkorstroy.ru,"https://t.me/79207600075,https://viber.click/79207600075,https://vk.com/isumnikov,https://wa.me/79207600075,https://www.instagram.com/inkorstroy_tula/"
Строительная компания,Тульская область,,Чипак,+7 (48745) 2-10-58,,www.chipak71.ru,"https://vk.com/clubchipak,https://www.instagram.com/chipak_71"
Строительная компания,Тульская область,,Алимп-М балконы окна потолки,+7 (4872) 58-70-58,,alimp-m.ru,"https://ok.ru/alimpmplas,https://vk.com/balkony_i_okna_alimp_m,https://www.youtube.com/channel/UCrbRnrMcXROOTP45jweE3KQ"
Строительная компания,Тульская область,,СК Сезон,8 (800) 775-25-27,,sk-season.ru,"https://vk.com/skseason,https://wa.me/89531953782,https://www.instagram.com/sk.season,https://www.youtube.com/channel/UC615yEM4vq63Q_b-oy_Nvow"
Строительная компания,Тульская область,,Вятич Плюс,+7 (4872) 75-14-46,,www.terem-pro.ru,"https://ok.ru/group/56039214416101,https://vk.com/terem.tula,https://www.instagram.com/terem_tula/"
Строительная компания,Тульская область,,ТимберХаус,+7 (915) 691-68-83,,www.timberhouse71.ru,https://www.instagram.com/timberhouse71/?hl=ru
Металлопрокат,Тульская область,,МеталлРесурс,+7 (4872) 33-55-20,,www.zaometallresurs.ru,http://vk.com/zaotkmetallresurs
Металлопрокат,Тульская область,,Сталепромышленная компания,+7 (4872) 21-62-14,,tula.spk.ru,"https://ok.ru/aospk,https://vk.com/aospk,https://www.facebook.com/spkgroup"
Металлопрокат,Тульская область,,Форт,+7 (962) 272-24-14,,fort-s.ru,
Металлопрокат,Тульская область,,Сталь,+7 (4872) 52-52-10,,сталь.рф,
Металлопрокат,Тульская область,,Металл-Гарант,+7 (4872) 71-76-77,,tkmetall.ru,
Металлопрокат,Тульская область,,Тульское снабжение,+7 (4872) 71-18-08,,tc71.ru,"https://vk.com/tulasnab71,https://www.instagram.com/proftruba"
Металлопрокат,Тульская область,,ГазМеталлПроект,+7 (4872) 25-07-77,,tk-gazmet.ru,
