category,city,email,name,phones,site,social
Металлопрокат,Москва,,ГИТ металл,tel:+74959955808,gitmet.ru,
Металлопрокат,Москва,,МосТрубСталь,tel:+74955325094,truba-mts.ru,
Металлопрокат,Москва,,Сити Металл,tel:+74951503445,city-met.ru,"https://instagram.com/city_met,https://vk.com/city_metall,https://facebook.com/%D0%9C%D0%B5%D1%82%D0%B0%D0%BB%D0%BB%D0%BE%D0%B1%D0%B0%D0%B7%D0%B0-%D0%A1%D0%B8%D1%82%D0%B8-%D0%9C%D0%B5%D1%82%D0%B0%D0%BB%D0%BB-101195901625246,https://twitter.com/city_met,https://ok.ru/group/58093028835448,https://wa.me/79013588897?text=%D0%97%D0%B4%D1%80%D0%B0%D0%B2%D1%81%D1%82%D0%B2%D1%83%D0%B9%D1%82%D0%B5!%0A%0A%D0%9F%D0%B8%D1%88%D1%83%20%D0%B8%D0%B7%20%D0%BF%D1%80%D0%B8%D0%BB%D0%BE%D0%B6%D0%B5%D0%BD%D0%B8%D1%8F%202%D0%93%D0%98%D0%A1.%0A%0A,https://t.me/Citymetall_bot"
Металлопрокат,Москва,,СтройСлавМир,tel:+79695555777,stroyslavmir.ru,https://wa.me/79888444883?text=%D0%97%D0%B4%D1%80%D0%B0%D0%B2%D1%81%D1%82%D0%B2%D1%83%D0%B9%D1%82%D0%B5!%0A%0A%D0%9F%D0%B8%D1%88%D1%83%20%D0%B8%D0%B7%20%D0%BF%D1%80%D0%B8%D0%BB%D0%BE%D0%B6%D0%B5%D0%BD%D0%B8%D1%8F%202%D0%93%D0%98%D0%A1.%0A%0A
Металлопрокат,Москва,,Московский Индустриальный Холдинг,tel:+79261425001,moshold.ru,"https://vk.com/armatura.balka.chveller.list,https://instagram.com/mosholding.mix,https://wa.me/79261425001?text=%D0%97%D0%B4%D1%80%D0%B0%D0%B2%D1%81%D1%82%D0%B2%D1%83%D0%B9%D1%82%D0%B5!%0A%0A%D0%9F%D0%B8%D1%88%D1%83%20%D0%B8%D0%B7%20%D0%BF%D1%80%D0%B8%D0%BB%D0%BE%D0%B6%D0%B5%D0%BD%D0%B8%D1%8F%202%D0%93%D0%98%D0%A1.%0A%0A"
Металлопрокат,Москва,,МетТрансТерминал,tel:+74959617536,"met-trans.ru,msk.met-trans.ru",
Металлопрокат,Москва,,ИТОН,,,
Металлопрокат,Москва,,ЦКМ,tel:+74952322925,,
Строительная компания,Ивановская область,,ЭТНА,tel:+74932939423,etna37.ru,
Строительная компания,Ивановская область,,Новый дом,tel:+74932501818,501818.ru,https://instagram.com/501818.ru
Строительная компания,Ивановская область,,Строй-Альянс 37,tel:+79203554554,alliancest.ru,"https://wa.me/79203554554?text=%D0%97%D0%B4%D1%80%D0%B0%D0%B2%D1%81%D1%82%D0%B2%D1%83%D0%B9%D1%82%D0%B5!%0A%0A%D0%9F%D0%B8%D1%88%D1%83%20%D0%B8%D0%B7%20%D0%BF%D1%80%D0%B8%D0%BB%D0%BE%D0%B6%D0%B5%D0%BD%D0%B8%D1%8F%202%D0%93%D0%98%D0%A1.%0A%0A,viber://chat/?number=+79203554554"
Строительная компания,Ивановская область,,ВАВИЛОН,tel:+79109940134,sk-vavilon.ru,"https://instagram.com/skvavilon.ru,https://wa.me/79109940134?text=%D0%97%D0%B4%D1%80%D0%B0%D0%B2%D1%81%D1%82%D0%B2%D1%83%D0%B9%D1%82%D0%B5!%0A%0A%D0%9F%D0%B8%D1%88%D1%83%20%D0%B8%D0%B7%20%D0%BF%D1%80%D0%B8%D0%BB%D0%BE%D0%B6%D0%B5%D0%BD%D0%B8%D1%8F%202%D0%93%D0%98%D0%A1.%0A%0A,viber://chat/?number=+79109940134"
Строительная компания,Ивановская область,,СК РОСТ,tel:+79203515300,www.skrost.ru,https://wa.me/79203515300?text=%D0%97%D0%B4%D1%80%D0%B0%D0%B2%D1%81%D1%82%D0%B2%D1%83%D0%B9%D1%82%D0%B5!%0A%0A%D0%9F%D0%B8%D1%88%D1%83%20%D0%B8%D0%B7%20%D0%BF%D1%80%D0%B8%D0%BB%D0%BE%D0%B6%D0%B5%D0%BD%D0%B8%D1%8F%202%D0%93%D0%98%D0%A1.%0A%0A
Строительная компания,Ивановская область,,Современная Технология,tel:+79051057140,ivtechno37.ru,
Строительная компания,Ивановская область,,ИвДор37,tel:+79303301555,"dostavka-37.ru,ivdor37.ru","https://instagram.com/ivdor37,https://wa.me/79303301555?text=%D0%97%D0%B4%D1%80%D0%B0%D0%B2%D1%81%D1%82%D0%B2%D1%83%D0%B9%D1%82%D0%B5!%0A%0A%D0%9F%D0%B8%D1%88%D1%83%20%D0%B8%D0%B7%20%D0%BF%D1%80%D0%B8%D0%BB%D0%BE%D0%B6%D0%B5%D0%BD%D0%B8%D1%8F%202%D0%93%D0%98%D0%A1.%0A%0A,viber://chat/?number=+79303301555,viber://chat/?number=+79158289988"
Строительная компания,Ивановская область,,Техлайн,tel:+74932939333,rusdor37.ru,"https://vk.com/tehlain,https://youtube.com/channel/UC7iG0i_DABTwrkTSqsqxBrA,https://instagram.com/rusdor37"
Строительная компания,Ивановская область,,Мастерская,tel:+79203742004,,"https://wa.me/79203742004?text=%D0%97%D0%B4%D1%80%D0%B0%D0%B2%D1%81%D1%82%D0%B2%D1%83%D0%B9%D1%82%D0%B5!%0A%0A%D0%9F%D0%B8%D1%88%D1%83%20%D0%B8%D0%B7%20%D0%BF%D1%80%D0%B8%D0%BB%D0%BE%D0%B6%D0%B5%D0%BD%D0%B8%D1%8F%202%D0%93%D0%98%D0%A1.%0A%0A,viber://chat/?number=+79203742004"
Строительная компания,Ивановская область,,МагистральПроект,tel:+79158432477,,
Строительная компания,Ивановская область,,Русский сруб,tel:+79605112180,,
Строительная компания,Ивановская область,,САНТЭЛС,tel:+74932938833,,
Строительная компания,Ивановская область,,Геомеханика,tel:+74932343121,,
Строительная компания,Ивановская область,,Феникс,tel:+74932344312,,
Строительная компания,Ивановская область,,Спецдорстрой,tel:+74932420252,,
Строительная компания,Ивановская область,,Авантаж,tel:+74932574357,"ivmt.ru,ivtm.ru",https://vk.com/club40164100
Строительная компания,Ивановская область,,КЛЕН,tel:+74932386806,www.klen37.ru,"https://wa.me/79203541240?text=%D0%97%D0%B4%D1%80%D0%B0%D0%B2%D1%81%D1%82%D0%B2%D1%83%D0%B9%D1%82%D0%B5!%0A%0A%D0%9F%D0%B8%D1%88%D1%83%20%D0%B8%D0%B7%20%D0%BF%D1%80%D0%B8%D0%BB%D0%BE%D0%B6%D0%B5%D0%BD%D0%B8%D1%8F%202%D0%93%D0%98%D0%A1.%0A%0A,viber://chat/?number=+79203541240"
Строительная компания,Ивановская область,,ПОСТРОЙ-КА,tel:+74932929283,postroika37.ru,
Строительная компания,Ивановская область,,Связьсервис,tel:+74932427292,spectehnika-37.ru,
Строительная компания,Ивановская область,,Студио Модерна,tel:+74932384417,studiomoderna.ru,
Строительная компания,Ивановская область,,"СЗ ТПФ СМЕНН, строительная компания",tel:+79158285400,yantar-ivanovo.ru,viber://chat/?number=+79158285400
Строительная компания,Ивановская область,,Статус-Строй,tel:+79203788232,status-stroi.com,"https://vk.com/ivskss,https://instagram.com/status.stroi37,https://wa.me/79203409280?text=%D0%97%D0%B4%D1%80%D0%B0%D0%B2%D1%81%D1%82%D0%B2%D1%83%D0%B9%D1%82%D0%B5!%0A%0A%D0%9F%D0%B8%D1%88%D1%83%20%D0%B8%D0%B7%20%D0%BF%D1%80%D0%B8%D0%BB%D0%BE%D0%B6%D0%B5%D0%BD%D0%B8%D1%8F%202%D0%93%D0%98%D0%A1.%0A%0A,https://wa.me/79203788232?text=%D0%97%D0%B4%D1%80%D0%B0%D0%B2%D1%81%D1%82%D0%B2%D1%83%D0%B9%D1%82%D0%B5!%0A%0A%D0%9F%D0%B8%D1%88%D1%83%20%D0%B8%D0%B7%20%D0%BF%D1%80%D0%B8%D0%BB%D0%BE%D0%B6%D0%B5%D0%BD%D0%B8%D1%8F%202%D0%93%D0%98%D0%A1.%0A%0A,viber://chat/?number=+79203409280,viber://chat/?number=+79203788232"
Строительная компания,Ивановская область,,Квартал,tel:+74932580149,ivkvartal.ru,
Строительная компания,Ивановская область,,КСКСтрой,tel:+74932410682,kckstroi.ru,
Строительная компания,Ивановская область,,Ларгус,tel:+79038784587,,
Строительная компания,Ивановская область,,Домстрой,tel:+74932458458,,
Строительная компания,Ивановская область,,North-сруб,tel:88005505107,northsrub.com,"https://instagram.com/northsrub,https://wa.me/79203759507?text=%D0%97%D0%B4%D1%80%D0%B0%D0%B2%D1%81%D1%82%D0%B2%D1%83%D0%B9%D1%82%D0%B5!%0A%0A%D0%9F%D0%B8%D1%88%D1%83%20%D0%B8%D0%B7%20%D0%BF%D1%80%D0%B8%D0%BB%D0%BE%D0%B6%D0%B5%D0%BD%D0%B8%D1%8F%202%D0%93%D0%98%D0%A1.%0A%0A,viber://chat/?number=+79203759507"
Строительная компания,Ивановская область,,Высотка,tel:+74932594040,высотканазеленой.рф,
Строительная компания,Костромская область,,Костромской ДЭП,tel:+74942425361,,
Строительная компания,Костромская область,,Первый,tel:+79536626992,,
Строительная компания,Костромская область,,Царский двор,,,
Строительная компания,Костромская область,,КостромаСтрой,tel:+79103706688,"kostromastroi.com,kostromastroi44.ru","https://wa.me/79103706688?text=%D0%97%D0%B4%D1%80%D0%B0%D0%B2%D1%81%D1%82%D0%B2%D1%83%D0%B9%D1%82%D0%B5!%0A%0A%D0%9F%D0%B8%D1%88%D1%83%20%D0%B8%D0%B7%20%D0%BF%D1%80%D0%B8%D0%BB%D0%BE%D0%B6%D0%B5%D0%BD%D0%B8%D1%8F%202%D0%93%D0%98%D0%A1.%0A%0A,viber://chat/?number=+79103706688"
Строительная компания,Костромская область,,ГрадиентСтрой,tel:+74942472601,gradientstroy.ru,https://wa.me/79607393683?text=%D0%97%D0%B4%D1%80%D0%B0%D0%B2%D1%81%D1%82%D0%B2%D1%83%D0%B9%D1%82%D0%B5!%0A%0A%D0%9F%D0%B8%D1%88%D1%83%20%D0%B8%D0%B7%20%D0%BF%D1%80%D0%B8%D0%BB%D0%BE%D0%B6%D0%B5%D0%BD%D0%B8%D1%8F%202%D0%93%D0%98%D0%A1.%0A%0A
Строительная компания,Костромская область,,IZOHome,tel:+79536559170,izohome.ru,"https://wa.me/79536559170?text=%D0%97%D0%B4%D1%80%D0%B0%D0%B2%D1%81%D1%82%D0%B2%D1%83%D0%B9%D1%82%D0%B5!%0A%0A%D0%9F%D0%B8%D1%88%D1%83%20%D0%B8%D0%B7%20%D0%BF%D1%80%D0%B8%D0%BB%D0%BE%D0%B6%D0%B5%D0%BD%D0%B8%D1%8F%202%D0%93%D0%98%D0%A1.%0A%0A,viber://chat/?number=+79536559170"
Строительная компания,Костромская область,,Лесково,tel:+79159299770,www.leskovo.com,"https://wa.me/79159299770?text=%D0%97%D0%B4%D1%80%D0%B0%D0%B2%D1%81%D1%82%D0%B2%D1%83%D0%B9%D1%82%D0%B5!%0A%0A%D0%9F%D0%B8%D1%88%D1%83%20%D0%B8%D0%B7%20%D0%BF%D1%80%D0%B8%D0%BB%D0%BE%D0%B6%D0%B5%D0%BD%D0%B8%D1%8F%202%D0%93%D0%98%D0%A1.%0A%0A,viber://chat/?number=+79159299770"
Строительная компания,Костромская область,,СтройСпецТехника,tel:+74942466775,300651.ru,
Строительная компания,Костромская область,,Ассоциация Собственников Жилья,tel:+74942461456,,
Строительная компания,Костромская область,,Дорожное хозяйство г. Костромы,tel:+74942220719,www.dorhoz44.ru,
Строительная компания,Костромская область,,Бани 44,tel:+79106618230,www.бани44.рф,"https://instagram.com/kos_bani44,https://wa.me/79106618230?text=%D0%97%D0%B4%D1%80%D0%B0%D0%B2%D1%81%D1%82%D0%B2%D1%83%D0%B9%D1%82%D0%B5!%0A%0A%D0%9F%D0%B8%D1%88%D1%83%20%D0%B8%D0%B7%20%D0%BF%D1%80%D0%B8%D0%BB%D0%BE%D0%B6%D0%B5%D0%BD%D0%B8%D1%8F%202%D0%93%D0%98%D0%A1.%0A%0A,viber://chat/?number=+79106618230"
Строительная компания,Костромская область,,Лестница44,tel:+79103715074,,"https://instagram.com/ecodrev44,https://wa.me/79303867475?text=%D0%97%D0%B4%D1%80%D0%B0%D0%B2%D1%81%D1%82%D0%B2%D1%83%D0%B9%D1%82%D0%B5!%0A%0A%D0%9F%D0%B8%D1%88%D1%83%20%D0%B8%D0%B7%20%D0%BF%D1%80%D0%B8%D0%BB%D0%BE%D0%B6%D0%B5%D0%BD%D0%B8%D1%8F%202%D0%93%D0%98%D0%A1.%0A%0A,viber://chat/?number=+79103715074"
Металлопрокат,Москва,,Металл-ДК,tel:+74954143123,www.metall-dk.ru,
Металлопрокат,Москва,,Мосмет,tel:+74957739945,принимаем-металлолом.рф,"https://wa.me/79857739945?text=%D0%97%D0%B4%D1%80%D0%B0%D0%B2%D1%81%D1%82%D0%B2%D1%83%D0%B9%D1%82%D0%B5!%0A%0A%D0%9F%D0%B8%D1%88%D1%83%20%D0%B8%D0%B7%20%D0%BF%D1%80%D0%B8%D0%BB%D0%BE%D0%B6%D0%B5%D0%BD%D0%B8%D1%8F%202%D0%93%D0%98%D0%A1.%0A%0A,viber://chat/?number=+79857739945"
Строительная компания,Костромская область,,FamilyStroit,tel:+79607400021,дом-под-ключ-кострома.рф,"https://instagram.com/shchelkunov.ivan,https://vk.com/shchelkunov.ivan,https://facebook.com/ivan.shchelkunov,https://youtube.com/Familystroit,https://wa.me/79607400021?text=%D0%97%D0%B4%D1%80%D0%B0%D0%B2%D1%81%D1%82%D0%B2%D1%83%D0%B9%D1%82%D0%B5!%0A%0A%D0%9F%D0%B8%D1%88%D1%83%20%D0%B8%D0%B7%20%D0%BF%D1%80%D0%B8%D0%BB%D0%BE%D0%B6%D0%B5%D0%BD%D0%B8%D1%8F%202%D0%93%D0%98%D0%A1.%0A%0A,viber://chat/?number=+79607400021"
Строительная компания,Костромская область,,Стройматик,tel:+79621802758,"stroimatic.ru,фундамент-кострома.рф","https://vk.com/goodstroi44,https://instagram.com/goodstroi44,https://wa.me/79621802758?text=%D0%97%D0%B4%D1%80%D0%B0%D0%B2%D1%81%D1%82%D0%B2%D1%83%D0%B9%D1%82%D0%B5!%0A%0A%D0%9F%D0%B8%D1%88%D1%83%20%D0%B8%D0%B7%20%D0%BF%D1%80%D0%B8%D0%BB%D0%BE%D0%B6%D0%B5%D0%BD%D0%B8%D1%8F%202%D0%93%D0%98%D0%A1.%0A%0A"
Строительная компания,Костромская область,,Ивстрой,tel:+74942456604,www.ivstroy44.ru,
Строительная компания,Костромская область,,ЭКОСТАНДАРТСТРОЙ,tel:+74942500276,экостандартстрой.рф,"https://vk.com/club92801063,https://wa.me/79536444265?text=%D0%97%D0%B4%D1%80%D0%B0%D0%B2%D1%81%D1%82%D0%B2%D1%83%D0%B9%D1%82%D0%B5!%0A%0A%D0%9F%D0%B8%D1%88%D1%83%20%D0%B8%D0%B7%20%D0%BF%D1%80%D0%B8%D0%BB%D0%BE%D0%B6%D0%B5%D0%BD%D0%B8%D1%8F%202%D0%93%D0%98%D0%A1.%0A%0A,viber://chat/?number=+79536444265"
Строительная компания,Костромская область,,СМУ Строй-Прогресс,tel:+74942467684,,
Строительная компания,Костромская область,,Стриж,tel:+79303808002,strig44.ru,"https://vk.com/strig44,https://instagram.com/strig44,https://wa.me/79621888363?text=%D0%97%D0%B4%D1%80%D0%B0%D0%B2%D1%81%D1%82%D0%B2%D1%83%D0%B9%D1%82%D0%B5!%0A%0A%D0%9F%D0%B8%D1%88%D1%83%20%D0%B8%D0%B7%20%D0%BF%D1%80%D0%B8%D0%BB%D0%BE%D0%B6%D0%B5%D0%BD%D0%B8%D1%8F%202%D0%93%D0%98%D0%A1.%0A%0A,viber://chat/?number=+79621888363"
Строительная компания,Костромская область,,СтройРем44,tel:+79103757036,stroyrem44.com,"https://vk.com/stroyrem_44,https://wa.me/79203883497?text=%D0%97%D0%B4%D1%80%D0%B0%D0%B2%D1%81%D1%82%D0%B2%D1%83%D0%B9%D1%82%D0%B5!%0A%0A%D0%9F%D0%B8%D1%88%D1%83%20%D0%B8%D0%B7%20%D0%BF%D1%80%D0%B8%D0%BB%D0%BE%D0%B6%D0%B5%D0%BD%D0%B8%D1%8F%202%D0%93%D0%98%D0%A1.%0A%0A,https://wa.me/79103757036?text=%D0%97%D0%B4%D1%80%D0%B0%D0%B2%D1%81%D1%82%D0%B2%D1%83%D0%B9%D1%82%D0%B5!%0A%0A%D0%9F%D0%B8%D1%88%D1%83%20%D0%B8%D0%B7%20%D0%BF%D1%80%D0%B8%D0%BB%D0%BE%D0%B6%D0%B5%D0%BD%D0%B8%D1%8F%202%D0%93%D0%98%D0%A1.%0A%0A,https://wa.me/79203883496?text=%D0%97%D0%B4%D1%80%D0%B0%D0%B2%D1%81%D1%82%D0%B2%D1%83%D0%B9%D1%82%D0%B5!%0A%0A%D0%9F%D0%B8%D1%88%D1%83%20%D0%B8%D0%B7%20%D0%BF%D1%80%D0%B8%D0%BB%D0%BE%D0%B6%D0%B5%D0%BD%D0%B8%D1%8F%202%D0%93%D0%98%D0%A1.%0A%0A"
Строительная компания,Костромская область,,ХОМА-Nordicwood,tel:88005507670,nordicwood-kostroma.ru,
Строительная компания,Костромская область,,КостромаБизнесСтрой,tel:+74942455945,www.kosbisstroi.ru,
Строительная компания,Костромская область,,ИнтерКонект,tel:+74942500505,www.interkonekt.ru,
Строительная компания,Костромская область,,Перестройка,tel:+79101985745,"www.ps44.ru,костромазаборстрой.рф","https://vk.com/skperestroika,https://instagram.com/skperestroika44,https://wa.me/79641521209?text=%D0%97%D0%B4%D1%80%D0%B0%D0%B2%D1%81%D1%82%D0%B2%D1%83%D0%B9%D1%82%D0%B5!%0A%0A%D0%9F%D0%B8%D1%88%D1%83%20%D0%B8%D0%B7%20%D0%BF%D1%80%D0%B8%D0%BB%D0%BE%D0%B6%D0%B5%D0%BD%D0%B8%D1%8F%202%D0%93%D0%98%D0%A1.%0A%0A,https://wa.me/79101985745?text=%D0%97%D0%B4%D1%80%D0%B0%D0%B2%D1%81%D1%82%D0%B2%D1%83%D0%B9%D1%82%D0%B5!%0A%0A%D0%9F%D0%B8%D1%88%D1%83%20%D0%B8%D0%B7%20%D0%BF%D1%80%D0%B8%D0%BB%D0%BE%D0%B6%D0%B5%D0%BD%D0%B8%D1%8F%202%D0%93%D0%98%D0%A1.%0A%0A"
Строительная компания,Костромская область,,ГенСтрой-44,tel:+74942499300,genstroy-44.ru,https://instagram.com/genstroy_44
Строительная компания,Воронежская область,,Первозванный,tel:+74733003404,первозванный.рф,
Строительная компания,Воронежская область,info@finist-dom.ru,Финист,tel:+74732529201,"www.finist-dom.ru,Смотреть цены на ЦИАН",
Строительная компания,Воронежская область,,ИП К.И.Т.,tel:+74732743884,www.oooipkit.ru,
Строительная компания,Воронежская область,,Инстеп,tel:+74732100045,www.instep36.ru,"https://facebook.com/instep36,https://youtube.com/channel/UC0sM93EELa_fbXpNyNsqj4w,https://vk.com/instep_scandinavia,https://instagram.com/instep36,https://ok.ru/group/52856137908363"
Строительная компания,Воронежская область,,ДСК,tel:+74732632936,www.dsk.vrn.ru,"https://vk.com/dsk_vrn,https://facebook.com/dsk.vrn,https://instagram.com/dsk_vrn,https://ok.ru/dsk.vrn"
Строительная компания,Воронежская область,,Аксиома,tel:+74732227777,www.fk-aksioma.ru,
Строительная компания,Воронежская область,rsg@bazaotdelka.ru,База Отделка,tel:+74732622050,bazaotdelka.ru,"https://vk.com/bazaotdelka,https://instagram.com/bazaotdelka"
Строительная компания,Воронежская область,office@vrndk.ru,Воронежская девелоперская компания,tel:+74732280330,"www.vrndk.ru,Смотреть цены на ЦИАН",https://instagram.com/vrndk
Строительная компания,Воронежская область,,"Твой Дом, строительная компания",tel:+74732914100,www.714100.ru,
Строительная компания,Воронежская область,,ВЫБОР,tel:+74732223377,www.vyborstroi.ru,"https://vk.com/vyborstroiru,https://facebook.com/vyborstroiru,https://youtube.com/channel/UChw_Lee2dycKJcPI2_n6_Bg"
